label,question,label_position
confirm_reservation,i need you to confirm that there is a reservation under the name david kramer for 7:00 pm at pietro's,26
confirm_reservation,please double check my reservations for six at mani,26
confirm_reservation,i wanna try and confirm that i have a reservation at red robin for josh,26
confirm_reservation,please confirm my reservation for april 1st at 9am,26
confirm_reservation,can you confirm my reservation for jim at lawry's,26
confirm_reservation,i would like to try and confirm that i have a reservation at macaroni grill for silva,26
confirm_reservation,please verify my reservation for john at bardenay,26
confirm_reservation,will you make sure robert has a reservation at ruth's steakhouse,26
confirm_reservation,i would like to try and confirm that i have a reservation at la palapa for bolding,26
confirm_reservation,will you check there is a reservation for laura at black pearl,26
confirm_reservation,i would like you to confirm my reservation for next saturday at 11 am,26
confirm_reservation,i really want to confirm that i have a reservation at red robin for josh,26
confirm_reservation,can you confirm my reservation for lance at morton's,26
confirm_reservation,please confirm my reservation for may 9th at 4pm,26
confirm_reservation,go ahead and confirm my reservation for kevin at red robin,26
confirm_reservation,i want to verify my reservation for the 18th at 1pm,26
confirm_reservation,please confirm that i have a reservation for march 1st at 7,26
confirm_reservation,i would like to try and confirm that i have a reservation at houlihan’s for mike,26
confirm_reservation,confirm my reservation at dino's at 6 pm,26
confirm_reservation,"i would like to confirm my 7:30 pm reservation at morton's steakhouse, under michael james",26
confirm_reservation,can you confirm that i have a reservation for 2/20 at 6:00 pm,26
cook_time,how long do i need to cook roast for,68
cook_time,what's the cooking time for chicken alfredo,68
cook_time,how long to reheat chinese food,68
cook_time,how long should i cook steak for,68
cook_time,how long does it take to bake a pork loin,68
cook_time,how long do i need to cook pot au feu for,68
cook_time,how long do the brownies have to cook,68
cook_time,how long should i cook chicken,68
cook_time,how long should i cook the pasta for,68
cook_time,how long will it take to fix shepherd's pie,68
cook_time,tell me how long it will take to prepare a lasagna,68
cook_time,how long to microwave a frozen dinner,68
cook_time,how long should i cook the ham for,68
cook_time,how long to cook a frozen pizza,68
cook_time,how long does it take pork to cook,68
cook_time,how long to microwave a pizza,68
cook_time,what is the necessary amount of time required to prepare pot roast,68
cook_time,how long do i cook pork,68
cook_time,how long does this dish need to be in the oven,68
cook_time,how long do i put the casserole in,68
cook_time,how long does pizza take,68
cook_time,how long should i boil noodles for,68
cook_time,how long does a roast take,68
cook_time,how long does it take to make roast chicken,68
cook_time,what is the proper cooking time for this,68
credit_limit,how much can i spend on my discover card,91
credit_limit,can you find my credit limit on my mastercard,91
credit_limit,how can i check my credit card limit,91
credit_limit,explain what my credit limit is,91
credit_limit,how high is my credit limit for my navy federal card,91
credit_limit,what is the limit on my victoria's secret card,91
credit_limit,tell me my visa's credit limit,91
credit_limit,how high is my credit limit for my wells fargo card,91
credit_limit,credit limit info,91
credit_limit,report my credit limit,91
credit_limit,what is my credit limit on my discover,91
credit_limit,will you let me know what my spending limit is,91
credit_limit,how is that credit limit,91
credit_limit,tel me the credit limit for my credit card,91
credit_limit,what's my current limit on my mastercard,91
credit_limit,tell me the limit on my discover card,91
credit_limit,i want to know my spending limit,91
credit_limit,what is my spending limit on my mastercard,91
credit_limit,what's my limit on my visa card,91
credit_limit,what is the max on my credit limit,91
credit_limit,how much do i have available on my visa card,91
credit_limit,what's my credit limit on my visa,91
credit_limit,what is my spending limit on my chase sapphire card,91
credit_limit,what is the credit limit for my navy federal card,91
credit_limit,what is my credit max,91
credit_limit_change,i would like to change my credit limit,123
credit_limit_change,"can i get my credit limit increased to $15,000",123
credit_limit_change,can you change the limit on my credit please,123
credit_limit_change,i want to increase my credit limit to 5000 dollars,123
credit_limit_change,is it possible to have a higher limit on my visa,123
credit_limit_change,how do i change my credit limit,123
credit_limit_change,please help me increase my mastercard credit card limit,123
credit_limit_change,can i increase the credit limit for my american express card,123
credit_limit_change,can i increase the credit limit for my chase card,123
credit_limit_change,can i increase my credit limit to 700 dollars,123
credit_limit_change,can i increase the credit limit on my mastercard,123
credit_limit_change,would i be able to increase my available credit by 600 dollars,123
credit_limit_change,can i increase the credit limit on my old navy card,123
credit_limit_change,how would i go about raising my gold card limit,123
credit_limit_change,how do increase the credit limit on my visa card,123
credit_limit_change,what do i do to change my credit limit,123
credit_limit_change,can i increase my credit limit to 1100 dollars,123
credit_limit_change,is it possible to increase the credit limit for my discover card,123
credit_limit_change,would it be possible to increase my chase card's limit,123
credit_limit_change,can i have my credit limit changed,123
